user_id,recency,frequency,monetary,R,F,M,RFM_Score,Segment
90636,11,2,53000,4,1,1,411,"Low Spenders, Less Active"
90663,23,9,199000,3,2,3,323,"High Spenders, Less Active"
90676,19,18,9000,3,2,1,321,"Low Spenders, Less Active"
90705,10,18,66333.33333,4,2,1,421,"Low Spenders, Less Active"
90715,8,52,92000,4,4,2,442,"High Spenders, Most Active"
90750,5,2,499000,4,1,4,414,Big Spenders
90755,13,67,385500,4,4,3,443,"High Spenders, Most Active"
90791,0,0,45000,4,1,1,411,"Low Spenders, Less Active"
90832,2,40,107250,4,3,2,432,"Low Spenders, Most Active"
90897,4,15,49750,4,2,1,421,"Low Spenders, Less Active"
90965,6,1,3000,4,1,1,411,"Low Spenders, Less Active"
90972,4,14,66333.33333,4,2,1,421,"Low Spenders, Less Active"
91012,10,5,299500,4,1,3,413,"High Spenders, Less Active"
91013,3,34,149750,4,3,2,432,"Low Spenders, Most Active"
91041,25,5,208000,3,1,3,313,"High Spenders, Less Active"
91066,25,6,9000,3,1,1,311,"Low Spenders, Less Active"
91099,9,11,49666.66667,4,2,1,421,"Low Spenders, Less Active"
91108,4,7,66333.33333,4,1,1,411,"Low Spenders, Less Active"
91117,2,7,39750,4,1,1,411,"Low Spenders, Less Active"
91126,1,47,66333.33333,4,3,1,431,"Low Spenders, Most Active"
91136,13,9,9000,4,2,1,421,"Low Spenders, Less Active"
91149,0,0,45000,4,1,1,411,"Low Spenders, Less Active"
91156,3,7,166333.3333,4,1,2,412,"Low Spenders, Less Active"
91188,11,47,249500,4,3,3,433,"High Spenders, Most Active"
91193,24,1,9000,3,1,1,311,"Low Spenders, Less Active"
91198,14,16,79500,4,2,2,422,"Low Spenders, Less Active"
91252,1,59,52000,4,4,1,441,"Low Spenders, Most Active"
91287,1,14,63250,4,2,1,421,"Low Spenders, Less Active"
91340,25,2,199000,3,1,3,313,"High Spenders, Less Active"
91346,16,2,599000,4,1,4,414,Big Spenders
91349,6,22,210000,4,2,3,423,"High Spenders, Less Active"
91383,24,2,9000,3,1,1,311,"Low Spenders, Less Active"
91386,1,11,345000,4,2,3,423,"High Spenders, Less Active"
91476,2,19,49750,4,2,1,421,"Low Spenders, Less Active"
91481,17,11,199000,4,2,3,423,"High Spenders, Less Active"
91521,0,0,9000,4,1,1,411,"Low Spenders, Less Active"
91525,1,3,86250,4,1,2,412,"Low Spenders, Less Active"
91533,2,4,2250,4,1,1,411,"Low Spenders, Less Active"
91582,2,5,66333.33333,4,1,1,411,"Low Spenders, Less Active"
91610,19,6,9000,3,1,1,311,"Low Spenders, Less Active"
91656,3,27,56000,4,3,1,431,"Low Spenders, Most Active"
91686,0,0,149000,4,1,2,412,"Low Spenders, Less Active"
91690,9,63,299500,4,4,3,443,"High Spenders, Most Active"
91695,13,8,104000,4,1,2,412,"Low Spenders, Less Active"
91713,11,21,199000,4,2,3,423,"High Spenders, Less Active"
91731,1,18,299500,4,2,3,423,"High Spenders, Less Active"
91758,21,2,18000,3,1,1,311,"Low Spenders, Less Active"
91775,1,34,39750,4,3,1,431,"Low Spenders, Most Active"
91832,21,3,9000,3,1,1,311,"Low Spenders, Less Active"
91839,0,0,199000,4,1,3,413,"High Spenders, Less Active"
91867,4,16,99500,4,2,2,422,"Low Spenders, Less Active"
91883,19,17,159000,3,2,2,322,"Low Spenders, Less Active"
91891,0,0,199000,4,1,3,413,"High Spenders, Less Active"
91909,0,0,9000,4,1,1,411,"Low Spenders, Less Active"
91959,15,6,599000,4,1,4,414,Big Spenders
92047,15,4,195000,4,1,3,413,"High Spenders, Less Active"
92121,0,0,159000,4,1,2,412,"Low Spenders, Less Active"
92185,14,15,299500,4,2,3,423,"High Spenders, Less Active"
92207,1,33,39750,4,3,1,431,"Low Spenders, Most Active"
92326,7,6,69333.33333,4,1,1,411,"Low Spenders, Less Active"
92341,8,16,299500,4,2,3,423,"High Spenders, Less Active"
92353,3,27,53000,4,3,1,431,"Low Spenders, Most Active"
92363,3,13,84333.33333,4,2,2,422,"Low Spenders, Less Active"
92364,18,29,199000,4,3,3,433,"High Spenders, Most Active"
92395,4,9,199666.6667,4,2,3,423,"High Spenders, Less Active"
92398,18,14,68000,4,2,1,421,"Low Spenders, Less Active"
92433,13,12,99500,4,2,2,422,"Low Spenders, Less Active"
92517,13,14,99500,4,2,2,422,"Low Spenders, Less Active"
92542,3,39,199666.6667,4,3,3,433,"High Spenders, Most Active"
92606,2,19,53000,4,2,1,421,"Low Spenders, Less Active"
92625,1,20,299500,4,2,3,423,"High Spenders, Less Active"
92694,14,19,79500,4,2,2,422,"Low Spenders, Less Active"
92701,0,0,159000,4,1,2,412,"Low Spenders, Less Active"
92753,0,0,199000,4,1,3,413,"High Spenders, Less Active"
92783,1,65,66333.33333,4,4,1,441,"Low Spenders, Most Active"
92788,0,0,149000,4,1,2,412,"Low Spenders, Less Active"
92818,17,27,199000,4,3,3,433,"High Spenders, Most Active"
92823,1,110,345000,4,4,3,443,"High Spenders, Most Active"
92858,1,38,166333.3333,4,3,2,432,"Low Spenders, Most Active"
92897,1,20,166333.3333,4,2,2,422,"Low Spenders, Less Active"
92906,0,0,199000,4,1,3,413,"High Spenders, Less Active"
92935,2,35,69333.33333,4,3,1,431,"Low Spenders, Most Active"
92953,17,3,199000,4,1,3,413,"High Spenders, Less Active"
92964,0,0,199000,4,1,3,413,"High Spenders, Less Active"
93019,0,0,199000,4,1,3,413,"High Spenders, Less Active"
93041,2,26,199000,4,3,3,433,"High Spenders, Most Active"
93073,6,3,93333.33333,4,1,2,412,"Low Spenders, Less Active"
93088,2,20,199000,4,2,3,423,"High Spenders, Less Active"
93173,5,5,166333.3333,4,1,2,412,"Low Spenders, Less Active"
93253,3,38,66333.33333,4,3,1,431,"Low Spenders, Most Active"
93327,4,20,66333.33333,4,2,1,421,"Low Spenders, Less Active"
93332,1,37,61666.66667,4,3,1,431,"Low Spenders, Most Active"
93344,9,63,108500,4,4,2,442,"High Spenders, Most Active"
93347,10,10,149000,4,2,2,422,"Low Spenders, Less Active"
93378,3,8,217000,4,1,3,413,"High Spenders, Less Active"
93389,2,51,53000,4,4,1,441,"Low Spenders, Most Active"
93450,7,61,199000,4,4,3,443,"High Spenders, Most Active"
93486,5,20,199666.6667,4,2,3,423,"High Spenders, Less Active"
93509,2,48,66333.33333,4,3,1,431,"Low Spenders, Most Active"
93524,11,22,99500,4,2,2,422,"Low Spenders, Less Active"
93525,0,0,599000,4,1,4,414,Big Spenders
93528,1,1,199000,4,1,3,413,"High Spenders, Less Active"
93554,9,14,79500,4,2,2,422,"Low Spenders, Less Active"
93555,1,10,53000,4,2,1,421,"Low Spenders, Less Active"
93635,6,12,99500,4,2,2,422,"Low Spenders, Less Active"
93658,3,20,199666.6667,4,2,3,423,"High Spenders, Less Active"
93665,11,64,299500,4,4,3,443,"High Spenders, Most Active"
93701,1,13,199666.6667,4,2,3,423,"High Spenders, Less Active"
93703,2,21,3000,4,2,1,421,"Low Spenders, Less Active"
93711,2,11,66333.33333,4,2,1,421,"Low Spenders, Less Active"
93724,4,27,199666.6667,4,3,3,433,"High Spenders, Most Active"
93785,1,8,199666.6667,4,1,3,413,"High Spenders, Less Active"
93851,11,6,99500,4,1,2,412,"Low Spenders, Less Active"
93858,4,2,3000,4,1,1,411,"Low Spenders, Less Active"
93898,4,16,45000,4,2,1,421,"Low Spenders, Less Active"
93903,5,23,166333.3333,4,2,2,422,"Low Spenders, Less Active"
93921,20,9,90000,3,2,2,322,"Low Spenders, Less Active"
93929,3,15,66333.33333,4,2,1,421,"Low Spenders, Less Active"
93986,2,16,299500,4,2,3,423,"High Spenders, Less Active"
93988,13,20,9000,4,2,1,421,"Low Spenders, Less Active"
94022,10,14,199000,4,2,3,423,"High Spenders, Less Active"
94024,3,26,53000,4,3,1,431,"Low Spenders, Most Active"
94030,4,17,66333.33333,4,2,1,421,"Low Spenders, Less Active"
94043,10,46,22500,4,3,1,431,"Low Spenders, Most Active"
94107,14,8,599000,4,1,4,414,Big Spenders
94122,19,2,194000,3,1,3,313,"High Spenders, Less Active"
94250,9,35,199000,4,3,3,433,"High Spenders, Most Active"
94251,11,5,499000,4,1,4,414,Big Spenders
94258,2,88,66333.33333,4,4,1,441,"Low Spenders, Most Active"
94317,4,8,56000,4,1,1,411,"Low Spenders, Less Active"
94352,0,0,244000,4,1,3,413,"High Spenders, Less Active"
94356,2,41,166333.3333,4,3,2,432,"Low Spenders, Most Active"
94396,5,34,66333.33333,4,3,1,431,"Low Spenders, Most Active"
94405,0,0,9000,4,1,1,411,"Low Spenders, Less Active"
94418,2,37,66333.33333,4,3,1,431,"Low Spenders, Most Active"
94441,1,5,3000,4,1,1,411,"Low Spenders, Less Active"
94446,4,3,49666.66667,4,1,1,411,"Low Spenders, Less Active"
94508,1,19,199666.6667,4,2,3,423,"High Spenders, Less Active"
94529,1,24,69333.33333,4,3,1,431,"Low Spenders, Most Active"
94545,2,14,66333.33333,4,2,1,421,"Low Spenders, Less Active"
94546,6,5,199000,4,1,3,413,"High Spenders, Less Active"
94568,1,52,53000,4,4,1,441,"Low Spenders, Most Active"
94576,0,0,45000,4,1,1,411,"Low Spenders, Less Active"
94583,1,6,99500,4,1,2,412,"Low Spenders, Less Active"
94584,15,34,199000,4,3,3,433,"High Spenders, Most Active"
94587,15,30,276000,4,3,3,433,"High Spenders, Most Active"
94600,11,19,18000,4,2,1,421,"Low Spenders, Less Active"
94603,4,27,53000,4,3,1,431,"Low Spenders, Most Active"
94609,14,20,9000,4,2,1,421,"Low Spenders, Less Active"
94655,2,32,53000,4,3,1,431,"Low Spenders, Most Active"
94675,11,23,4500,4,2,1,421,"Low Spenders, Less Active"
94692,0,0,199000,4,1,3,413,"High Spenders, Less Active"
94705,2,62,66333.33333,4,4,1,441,"Low Spenders, Most Active"
94714,5,26,4500,4,3,1,431,"Low Spenders, Most Active"
94774,0,0,599000,4,1,4,414,Big Spenders
94790,0,0,499000,4,1,4,414,Big Spenders
94809,18,9,199000,4,2,3,423,"High Spenders, Less Active"
94812,11,12,210000,4,2,3,423,"High Spenders, Less Active"
94816,9,3,99500,4,1,2,412,"Low Spenders, Less Active"
94827,1,22,199666.6667,4,2,3,423,"High Spenders, Less Active"
94846,12,2,199000,4,1,3,413,"High Spenders, Less Active"
94851,0,0,9000,4,1,1,411,"Low Spenders, Less Active"
94862,1,44,81333.33333,4,3,2,432,"Low Spenders, Most Active"
94919,9,4,99500,4,1,2,412,"Low Spenders, Less Active"
94945,0,0,9000,4,1,1,411,"Low Spenders, Less Active"
94975,3,11,199000,4,2,3,423,"High Spenders, Less Active"
95002,0,0,149000,4,1,2,412,"Low Spenders, Less Active"
95030,14,4,199000,4,1,3,413,"High Spenders, Less Active"
95066,17,10,9000,4,2,1,421,"Low Spenders, Less Active"
95071,4,12,299500,4,2,3,423,"High Spenders, Less Active"
95122,19,2,149000,3,1,2,312,"Low Spenders, Less Active"
95164,5,20,99500,4,2,2,422,"Low Spenders, Less Active"
95186,0,0,199000,4,1,3,413,"High Spenders, Less Active"
95187,0,0,9000,4,1,1,411,"Low Spenders, Less Active"
95193,10,34,244000,4,3,3,433,"High Spenders, Most Active"
95203,3,60,79500,4,4,2,442,"High Spenders, Most Active"
95265,0,0,199000,4,1,3,413,"High Spenders, Less Active"
95301,12,20,158000,4,2,2,422,"Low Spenders, Less Active"
95318,6,16,4500,4,2,1,421,"Low Spenders, Less Active"
95362,15,7,9000,4,1,1,411,"Low Spenders, Less Active"
95364,18,7,45000,4,1,1,411,"Low Spenders, Less Active"
95396,0,0,199000,4,1,3,413,"High Spenders, Less Active"
95413,6,26,304000,4,3,3,433,"High Spenders, Most Active"
95451,3,13,13500,4,2,1,421,"Low Spenders, Less Active"
95491,1,9,66333.33333,4,2,1,421,"Low Spenders, Less Active"
95512,9,8,4500,4,1,1,411,"Low Spenders, Less Active"
95520,3,4,115000,4,1,2,412,"Low Spenders, Less Active"
95555,1,20,66333.33333,4,2,1,421,"Low Spenders, Less Active"
95676,4,21,299500,4,2,3,423,"High Spenders, Less Active"
95733,0,0,9000,4,1,1,411,"Low Spenders, Less Active"
95737,0,0,149000,4,1,2,412,"Low Spenders, Less Active"
95789,0,0,599000,4,1,4,414,Big Spenders
95813,9,9,299500,4,2,3,423,"High Spenders, Less Active"
95827,4,10,99500,4,2,2,422,"Low Spenders, Less Active"
95857,0,0,9000,4,1,1,411,"Low Spenders, Less Active"
95902,12,2,199000,4,1,3,413,"High Spenders, Less Active"
95940,9,17,4500,4,2,1,421,"Low Spenders, Less Active"
96042,1,10,66333.33333,4,2,1,421,"Low Spenders, Less Active"
96058,0,0,159000,4,1,2,412,"Low Spenders, Less Active"
96080,18,1,9000,4,1,1,411,"Low Spenders, Less Active"
96161,9,26,4500,4,3,1,431,"Low Spenders, Most Active"
96171,1,12,3000,4,2,1,421,"Low Spenders, Less Active"
96217,17,5,298000,4,1,3,413,"High Spenders, Less Active"
96237,3,5,249500,4,1,3,413,"High Spenders, Less Active"
96298,1,37,66333.33333,4,3,1,431,"Low Spenders, Most Active"
96299,16,14,199000,4,2,3,423,"High Spenders, Less Active"
96303,15,2,9000,4,1,1,411,"Low Spenders, Less Active"
96317,2,2,53000,4,1,1,411,"Low Spenders, Less Active"
96325,7,7,81000,4,1,2,412,"Low Spenders, Less Active"
96326,0,0,199000,4,1,3,413,"High Spenders, Less Active"
96342,3,12,4500,4,2,1,421,"Low Spenders, Less Active"
96360,1,62,104000,4,4,2,442,"High Spenders, Most Active"
96361,5,20,199000,4,2,3,423,"High Spenders, Less Active"
96374,3,24,54000,4,3,1,431,"Low Spenders, Most Active"
96378,0,0,499000,4,1,4,414,Big Spenders
96379,15,16,599000,4,2,4,424,Big Spenders
96394,16,17,9000,4,2,1,421,"Low Spenders, Less Active"
96408,0,0,199000,4,1,3,413,"High Spenders, Less Active"
96418,2,8,99500,4,1,2,412,"Low Spenders, Less Active"
96423,13,4,599000,4,1,4,414,Big Spenders
96440,2,29,599000,4,3,4,434,Big Spenders
96495,1,7,166333.3333,4,1,2,412,"Low Spenders, Less Active"
96520,2,13,199000,4,2,3,423,"High Spenders, Less Active"
96627,0,0,9000,4,1,1,411,"Low Spenders, Less Active"
96673,4,7,4500,4,1,1,411,"Low Spenders, Less Active"
96768,2,36,99500,4,3,2,432,"Low Spenders, Most Active"
96864,14,13,499000,4,2,4,424,Big Spenders
96984,1,63,53000,4,4,1,441,"Low Spenders, Most Active"
97014,1,34,159000,4,3,2,432,"Low Spenders, Most Active"
97018,1,10,66333.33333,4,2,1,421,"Low Spenders, Less Active"
97020,0,0,199000,4,1,3,413,"High Spenders, Less Active"
97028,5,18,194000,4,2,3,423,"High Spenders, Less Active"
97144,6,24,99500,4,3,2,432,"Low Spenders, Most Active"
97154,2,46,99500,4,3,2,432,"Low Spenders, Most Active"
97167,5,12,299500,4,2,3,423,"High Spenders, Less Active"
97222,1,9,66333.33333,4,2,1,421,"Low Spenders, Less Active"
97231,4,15,4500,4,2,1,421,"Low Spenders, Less Active"
97254,2,37,249500,4,3,3,433,"High Spenders, Most Active"
97266,1,8,199666.6667,4,1,3,413,"High Spenders, Less Active"
97270,0,0,345000,4,1,3,413,"High Spenders, Less Active"
97272,0,0,194000,4,1,3,413,"High Spenders, Less Active"
97307,16,2,9000,4,1,1,411,"Low Spenders, Less Active"
97342,0,0,345000,4,1,3,413,"High Spenders, Less Active"
97439,11,11,9000,4,2,1,421,"Low Spenders, Less Active"
97582,15,2,18000,4,1,1,411,"Low Spenders, Less Active"
97603,16,3,9000,4,1,1,411,"Low Spenders, Less Active"
97646,4,34,79500,4,3,2,432,"Low Spenders, Most Active"
97655,7,6,299500,4,1,3,413,"High Spenders, Less Active"
97699,15,17,345000,4,2,3,423,"High Spenders, Less Active"
97719,1,99,99500,4,4,2,442,"High Spenders, Most Active"
97739,3,16,144500,4,2,2,422,"Low Spenders, Less Active"
97765,11,8,199000,4,1,3,413,"High Spenders, Less Active"
97778,1,8,99500,4,1,2,412,"Low Spenders, Less Active"
97788,5,4,99500,4,1,2,412,"Low Spenders, Less Active"
97789,1,69,249500,4,4,3,443,"High Spenders, Most Active"
97807,11,13,280000,4,2,3,423,"High Spenders, Less Active"
97819,1,36,210000,4,3,3,433,"High Spenders, Most Active"
97822,1,10,460000,4,2,4,424,Big Spenders
97855,3,28,249500,4,3,3,433,"High Spenders, Most Active"
97903,3,10,499000,4,2,4,424,Big Spenders
97922,6,45,210000,4,3,3,433,"High Spenders, Most Active"
97958,1,60,216500,4,4,3,443,"High Spenders, Most Active"
97978,1,30,99500,4,3,2,432,"Low Spenders, Most Active"
98032,2,17,299500,4,2,3,423,"High Spenders, Less Active"
98036,0,0,159000,4,1,2,412,"Low Spenders, Less Active"
98049,7,19,9000,4,2,1,421,"Low Spenders, Less Active"
98058,1,67,99500,4,4,2,442,"High Spenders, Most Active"
98069,11,8,27000,4,1,1,411,"Low Spenders, Less Active"
98102,3,22,79500,4,2,2,422,"Low Spenders, Less Active"
98156,7,13,45000,4,2,1,421,"Low Spenders, Less Active"
98165,0,0,9000,4,1,1,411,"Low Spenders, Less Active"
98204,4,21,249500,4,2,3,423,"High Spenders, Less Active"
98308,4,7,99500,4,1,2,412,"Low Spenders, Less Active"
98381,2,3,199000,4,1,3,413,"High Spenders, Less Active"
98445,1,6,4500,4,1,1,411,"Low Spenders, Less Active"
98469,1,15,99500,4,2,2,422,"Low Spenders, Less Active"
98488,6,35,599000,4,3,4,434,Big Spenders
98510,1,32,249500,4,3,3,433,"High Spenders, Most Active"
98526,5,10,104000,4,2,2,422,"Low Spenders, Less Active"
98554,1,8,79500,4,1,2,412,"Low Spenders, Less Active"
98585,1,34,499000,4,3,4,434,Big Spenders
98613,13,4,9000,4,1,1,411,"Low Spenders, Less Active"
98614,2,7,4500,4,1,1,411,"Low Spenders, Less Active"
98618,2,36,79500,4,3,2,432,"Low Spenders, Most Active"
98620,2,13,199000,4,2,3,423,"High Spenders, Less Active"
98699,4,6,135000,4,1,2,412,"Low Spenders, Less Active"
98716,6,20,199000,4,2,3,423,"High Spenders, Less Active"
98737,3,21,4500,4,2,1,421,"Low Spenders, Less Active"
98757,3,44,199000,4,3,3,433,"High Spenders, Most Active"
98781,8,11,149000,4,2,2,422,"Low Spenders, Less Active"
98797,3,5,9000,4,1,1,411,"Low Spenders, Less Active"
98819,2,24,79500,4,3,2,432,"Low Spenders, Most Active"
98873,14,2,499000,4,1,4,414,Big Spenders
98876,9,27,159000,4,3,2,432,"Low Spenders, Most Active"
98955,8,3,45000,4,1,1,411,"Low Spenders, Less Active"
98961,2,25,299500,4,3,3,433,"High Spenders, Most Active"
98998,5,15,299500,4,2,3,423,"High Spenders, Less Active"
99015,13,1,9000,4,1,1,411,"Low Spenders, Less Active"
99041,3,15,4500,4,2,1,421,"Low Spenders, Less Active"
99059,3,8,599000,4,1,4,414,Big Spenders
99060,9,11,199000,4,2,3,423,"High Spenders, Less Active"
99117,0,0,199000,4,1,3,413,"High Spenders, Less Active"
99119,0,0,9000,4,1,1,411,"Low Spenders, Less Active"
99140,4,14,249500,4,2,3,423,"High Spenders, Less Active"
99150,1,10,79500,4,2,2,422,"Low Spenders, Less Active"
99169,0,0,149000,4,1,2,412,"Low Spenders, Less Active"
99238,1,6,99500,4,1,2,412,"Low Spenders, Less Active"
99290,2,28,249500,4,3,3,433,"High Spenders, Most Active"
99298,13,8,18000,4,1,1,411,"Low Spenders, Less Active"
99308,3,20,420000,4,2,4,424,Big Spenders
99315,1,74,99500,4,4,2,442,"High Spenders, Most Active"
99481,2,26,276000,4,3,3,433,"High Spenders, Most Active"
99539,6,11,199000,4,2,3,423,"High Spenders, Less Active"
99668,0,0,199000,4,1,3,413,"High Spenders, Less Active"
99728,1,40,140000,4,3,2,432,"Low Spenders, Most Active"
99751,8,15,149000,4,2,2,422,"Low Spenders, Less Active"
99780,8,5,599000,4,1,4,414,Big Spenders
99785,4,13,599000,4,2,4,424,Big Spenders
99816,0,0,9000,4,1,1,411,"Low Spenders, Less Active"
99831,0,0,499000,4,1,4,414,Big Spenders
99838,0,0,159000,4,1,2,412,"Low Spenders, Less Active"
99959,10,1,199000,4,1,3,413,"High Spenders, Less Active"
100017,8,5,159000,4,1,2,412,"Low Spenders, Less Active"
100032,1,32,249500,4,3,3,433,"High Spenders, Most Active"
100097,1,8,9000,4,1,1,411,"Low Spenders, Less Active"
100158,0,0,499000,4,1,4,414,Big Spenders
100160,1,30,104000,4,3,2,432,"Low Spenders, Most Active"
100172,7,41,9000,4,3,1,431,"Low Spenders, Most Active"
100173,8,10,199000,4,2,3,423,"High Spenders, Less Active"
100278,4,36,79500,4,3,2,432,"Low Spenders, Most Active"
100384,1,56,599000,4,4,4,444,Big Spenders
100412,8,10,159000,4,2,2,422,"Low Spenders, Less Active"
100443,2,27,599000,4,3,4,434,Big Spenders
100461,2,42,99500,4,3,2,432,"Low Spenders, Most Active"
100523,7,8,199000,4,1,3,413,"High Spenders, Less Active"
100561,2,14,99500,4,2,2,422,"Low Spenders, Less Active"
100618,0,0,599000,4,1,4,414,Big Spenders
100621,7,8,9000,4,1,1,411,"Low Spenders, Less Active"
100678,4,15,199000,4,2,3,423,"High Spenders, Less Active"
100739,1,10,99500,4,2,2,422,"Low Spenders, Less Active"
100747,10,4,9000,4,1,1,411,"Low Spenders, Less Active"
100819,1,36,99500,4,3,2,432,"Low Spenders, Most Active"
100841,3,2,99500,4,1,2,412,"Low Spenders, Less Active"
100910,1,10,18000,4,2,1,421,"Low Spenders, Less Active"
100930,3,13,199000,4,2,3,423,"High Spenders, Less Active"
100943,3,16,208000,4,2,3,423,"High Spenders, Less Active"
100955,1,46,4500,4,3,1,431,"Low Spenders, Most Active"
100992,1,10,79500,4,2,2,422,"Low Spenders, Less Active"
101007,1,12,18000,4,2,1,421,"Low Spenders, Less Active"
101008,1,16,249500,4,2,3,423,"High Spenders, Less Active"
101045,1,44,299500,4,3,3,433,"High Spenders, Most Active"
101057,2,11,159000,4,2,2,422,"Low Spenders, Less Active"
101059,9,5,45000,4,1,1,411,"Low Spenders, Less Active"
101093,2,7,9000,4,1,1,411,"Low Spenders, Less Active"
101094,0,0,199000,4,1,3,413,"High Spenders, Less Active"
101099,4,48,208000,4,3,3,433,"High Spenders, Most Active"
101108,1,2,99500,4,1,2,412,"Low Spenders, Less Active"
101113,0,0,90000,4,1,2,412,"Low Spenders, Less Active"
101125,2,9,159000,4,2,2,422,"Low Spenders, Less Active"
101178,0,0,9000,4,1,1,411,"Low Spenders, Less Active"
101199,5,37,159000,4,3,2,432,"Low Spenders, Most Active"
101206,9,2,199000,4,1,3,413,"High Spenders, Less Active"
101224,2,18,45000,4,2,1,421,"Low Spenders, Less Active"
101308,0,0,599000,4,1,4,414,Big Spenders
101315,0,0,199000,4,1,3,413,"High Spenders, Less Active"
101320,5,45,420000,4,3,4,434,Big Spenders
101326,1,12,79500,4,2,2,422,"Low Spenders, Less Active"
101327,3,23,18000,4,2,1,421,"Low Spenders, Less Active"
101359,1,20,99500,4,2,2,422,"Low Spenders, Less Active"
101372,8,9,23000,4,2,1,421,"Low Spenders, Less Active"
101419,2,50,194000,4,4,3,443,"High Spenders, Most Active"
101442,2,26,249500,4,3,3,433,"High Spenders, Most Active"
101467,9,3,9000,4,1,1,411,"Low Spenders, Less Active"
101492,1,68,140000,4,4,2,442,"High Spenders, Most Active"
101508,2,21,9000,4,2,1,421,"Low Spenders, Less Active"
101530,5,39,199000,4,3,3,433,"High Spenders, Most Active"
101548,0,0,9000,4,1,1,411,"Low Spenders, Less Active"
101558,0,0,199000,4,1,3,413,"High Spenders, Less Active"
101560,0,0,9000,4,1,1,411,"Low Spenders, Less Active"
101680,0,0,199000,4,1,3,413,"High Spenders, Less Active"
101685,5,12,199000,4,2,3,423,"High Spenders, Less Active"
101704,0,0,9000,4,1,1,411,"Low Spenders, Less Active"
101721,1,16,99500,4,2,2,422,"Low Spenders, Less Active"
101788,4,35,9000,4,3,1,431,"Low Spenders, Most Active"
101846,5,5,18000,4,1,1,411,"Low Spenders, Less Active"
101848,3,5,199000,4,1,3,413,"High Spenders, Less Active"
101850,1,19,199000,4,2,3,423,"High Spenders, Less Active"
101870,1,48,79500,4,3,2,432,"Low Spenders, Most Active"
101953,2,66,159000,4,4,2,442,"High Spenders, Most Active"
102024,3,49,18000,4,3,1,431,"Low Spenders, Most Active"
102073,3,91,159000,4,4,2,442,"High Spenders, Most Active"
102128,1,20,204000,4,2,3,423,"High Spenders, Less Active"
102145,5,14,9000,4,2,1,421,"Low Spenders, Less Active"
102175,1,9,199000,4,2,3,423,"High Spenders, Less Active"
102341,0,0,9000,4,1,1,411,"Low Spenders, Less Active"
102365,0,0,149000,4,1,2,412,"Low Spenders, Less Active"
102387,1,42,199000,4,3,3,433,"High Spenders, Most Active"
102442,0,0,599000,4,1,4,414,Big Spenders
102503,0,0,9000,4,1,1,411,"Low Spenders, Less Active"
102537,2,8,599000,4,1,4,414,Big Spenders
102569,5,17,90000,4,2,2,422,"Low Spenders, Less Active"
102584,1,78,280000,4,4,3,443,"High Spenders, Most Active"
102675,0,0,199000,4,1,3,413,"High Spenders, Less Active"
102813,3,15,199000,4,2,3,423,"High Spenders, Less Active"
102842,0,0,199000,4,1,3,413,"High Spenders, Less Active"
102923,1,59,199000,4,4,3,443,"High Spenders, Most Active"
102973,0,0,199000,4,1,3,413,"High Spenders, Less Active"
103000,7,1,18000,4,1,1,411,"Low Spenders, Less Active"
103118,1,9,149000,4,2,2,422,"Low Spenders, Less Active"
103141,1,8,199000,4,1,3,413,"High Spenders, Less Active"
103174,3,28,420000,4,3,4,434,Big Spenders
103207,3,12,168000,4,2,2,422,"Low Spenders, Less Active"
103263,0,0,1198000,4,1,4,414,Big Spenders
103292,1,27,159000,4,3,2,432,"Low Spenders, Most Active"
103321,2,41,348000,4,3,3,433,"High Spenders, Most Active"
103330,2,24,208000,4,3,3,433,"High Spenders, Most Active"
103346,1,67,167000,4,4,2,442,"High Spenders, Most Active"
103382,4,6,199000,4,1,3,413,"High Spenders, Less Active"
103413,0,0,599000,4,1,4,414,Big Spenders
103425,0,0,199000,4,1,3,413,"High Spenders, Less Active"
103431,1,1,9000,4,1,1,411,"Low Spenders, Less Active"
103450,1,30,18000,4,3,1,431,"Low Spenders, Most Active"
103460,1,10,208000,4,2,3,423,"High Spenders, Less Active"
103476,2,68,398000,4,4,3,443,"High Spenders, Most Active"
103600,0,0,149000,4,1,2,412,"Low Spenders, Less Active"
103622,1,35,159000,4,3,2,432,"Low Spenders, Most Active"
103669,6,43,285000,4,3,3,433,"High Spenders, Most Active"
103688,5,20,9000,4,2,1,421,"Low Spenders, Less Active"
103702,1,19,199000,4,2,3,423,"High Spenders, Less Active"
103754,1,52,159000,4,4,2,442,"High Spenders, Most Active"
103791,6,3,208000,4,1,3,413,"High Spenders, Less Active"
103893,1,14,420000,4,2,4,424,Big Spenders
103932,4,7,9000,4,1,1,411,"Low Spenders, Less Active"
104023,5,10,9000,4,2,1,421,"Low Spenders, Less Active"
104267,2,7,199000,4,1,3,413,"High Spenders, Less Active"
104289,5,4,149000,4,1,2,412,"Low Spenders, Less Active"
104390,3,1,199000,4,1,3,413,"High Spenders, Less Active"
104406,2,2,420000,4,1,4,414,Big Spenders
104486,0,0,159000,4,1,2,412,"Low Spenders, Less Active"
104497,2,35,199000,4,3,3,433,"High Spenders, Most Active"
104503,5,7,9000,4,1,1,411,"Low Spenders, Less Active"
104511,1,46,168000,4,3,2,432,"Low Spenders, Most Active"
104513,1,31,9000,4,3,1,431,"Low Spenders, Most Active"
104534,1,4,159000,4,1,2,412,"Low Spenders, Less Active"
